Word: serai, Count: 697, Score: ⬛⬛⬛🟨⬛
Word: sabed, Count: 1163, Score: ⬛⬛⬛⬛⬛
Word: airns, Count: 1165, Score: ⬛⬛⬛⬛⬛
Word: naris, Count: 1165, Score: ⬛⬛⬛⬛⬛
Word: ousel, Count: 1165, Score: ⬛⬛🟨⬛⬛
Word: rains, Count: 1165, Score: ⬛⬛⬛⬛⬛
Word: ranis, Count: 1165, Score: ⬛⬛⬛⬛⬛
Word: sarin, Count: 1165, Score: ⬛⬛⬛⬛⬛
Word: rajes, Count: 1166, Score: ⬛⬛⬛⬛⬛
Word: stean, Count: 1168, Score: ⬛⬛🟨⬛⬛
Word: halse, Count: 1169, Score: ⬛⬛⬛🟨⬛
Word: leash, Count: 1169, Score: ⬛⬛⬛🟨⬛
Word: naves, Count: 1169, Score: ⬛⬛⬛⬛⬛
Word: vanes, Count: 1169, Score: ⬛⬛⬛⬛⬛
Word: louse, Count: 1171, Score: ⬛⬛⬛🟨⬛
Word: heast, Count: 1172, Score: ⬛⬛⬛🟨⬛
Word: dosai, Count: 1173, Score: ⬛⬛⬛🟨⬛
Word: raxes, Count: 1173, Score: ⬛⬛⬛⬛⬛
Word: soyle, Count: 1173, Score: 🟨⬛⬛⬛⬛
Word: abuse, Count: 1174, Score: 🟨⬛⬛⬛⬛
Word: aches, Count: 1174, Score: 🟨⬛⬛⬛⬛
Word: agues, Count: 1174, Score: 🟨⬛⬛⬛⬛
Word: carse, Count: 1174, Score: ⬛⬛⬛🟨⬛
Word: cakes, Count: 1175, Score: ⬛⬛⬛⬛⬛
Word: ukase, Count: 1176, Score: ⬛⬛⬛⬛🟨
Word: resto, Count: 1179, Score: ⬛⬛🟨⬛⬛
Word: roset, Count: 1179, Score: ⬛⬛🟨⬛⬛
Word: beast, Count: 1180, Score: ⬛⬛⬛🟨⬛
Word: airts, Count: 1181, Score: ⬛⬛⬛⬛⬛
Word: artis, Count: 1181, Score: ⬛⬛⬛⬛⬛
Word: baste, Count: 1181, Score: ⬛⬛🟨⬛⬛
Word: besat, Count: 1181, Score: ⬛⬛🟨⬛⬛
Word: raits, Count: 1181, Score: ⬛⬛⬛⬛⬛
Word: sitar, Count: 1181, Score: ⬛⬛⬛⬛⬛
Word: stair, Count: 1181, Score: ⬛⬛⬛⬛⬛
Word: stria, Count: 1181, Score: ⬛⬛⬛⬛⬛
Word: tiars, Count: 1181, Score: ⬛⬛⬛⬛⬛
Word: mesal, Count: 1182, Score: ⬛⬛🟨⬛⬛
Word: stave, Count: 1183, Score: ⬛⬛⬛⬛⬛
Word: irate, Count: 1184, Score: ⬛⬛⬛⬛⬛
Word: oxies, Count: 1184, Score: ⬛⬛⬛⬛⬛
Word: shape, Count: 1184, Score: ⬛⬛🟨⬛⬛
Word: terai, Count: 1184, Score: ⬛⬛⬛⬛⬛
Word: arsed, Count: 1185, Score: ⬛⬛🟨⬛⬛
Word: rased, Count: 1185, Score: ⬛⬛🟨⬛⬛
Word: loans, Count: 1187, Score: ⬛⬛⬛⬛⬛
Word: manse, Count: 1187, Score: ⬛⬛⬛🟨⬛
Word: mensa, Count: 1187, Score: ⬛⬛⬛🟨⬛
Word: salon, Count: 1187, Score: ⬛⬛⬛⬛⬛
Word: sloan, Count: 1187, Score: ⬛⬛⬛⬛⬛
Word: solan, Count: 1187, Score: ⬛⬛⬛⬛⬛
Word: altos, Count: 1189, Score: ⬛⬛⬛⬛⬛
Word: loast, Count: 1189, Score: ⬛⬛⬛⬛⬛
Word: lotas, Count: 1189, Score: ⬛⬛⬛⬛⬛
Word: lotsa, Count: 1189, Score: ⬛⬛⬛⬛⬛
Word: salto, Count: 1189, Score: ⬛⬛⬛⬛⬛
Word: tolas, Count: 1189, Score: ⬛⬛⬛⬛⬛
Word: acros, Count: 1190, Score: ⬛⬛⬛⬛⬛
Word: arcos, Count: 1190, Score: ⬛⬛⬛⬛⬛
Word: janes, Count: 1190, Score: ⬛⬛⬛⬛⬛
Word: orcas, Count: 1190, Score: ⬛⬛⬛⬛⬛
Word: silen, Count: 1190, Score: 🟨⬛⬛⬛⬛
Word: ceros, Count: 1191, Score: ⬛⬛⬛⬛⬛
Word: cores, Count: 1191, Score: ⬛⬛⬛⬛⬛
Word: score, Count: 1191, Score: ⬛⬛⬛⬛⬛
Word: mabes, Count: 1193, Score: ⬛⬛⬛⬛⬛
Word: bosie, Count: 1194, Score: ⬛⬛🟨⬛⬛
Word: retia, Count: 1195, Score: ⬛⬛⬛⬛🟨
Word: lazes, Count: 1196, Score: ⬛⬛⬛⬛⬛
Word: zeals, Count: 1196, Score: ⬛⬛⬛⬛⬛
Word: hakes, Count: 1197, Score: ⬛⬛⬛⬛⬛
Word: lased, Count: 1197, Score: ⬛⬛🟨⬛⬛
Word: peags, Count: 1198, Score: ⬛🟨⬛⬛⬛
Word: tajes, Count: 1199, Score: ⬛⬛⬛⬛⬛
Word: arses, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: rares, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: rases, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: rasse, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: rears, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: saree, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: saser, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: seare, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: sears, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: serra, Count: 1200, Score: ⬛⬛⬛⬛⬛
Word: heros, Count: 1203, Score: ⬛⬛⬛⬛⬛
Word: hoers, Count: 1203, Score: ⬛⬛⬛⬛⬛
Word: rohes, Count: 1203, Score: ⬛⬛⬛⬛⬛
Word: shero, Count: 1203, Score: ⬛⬛⬛⬛⬛
Word: shoer, Count: 1203, Score: ⬛⬛⬛⬛⬛
Word: shore, Count: 1203, Score: ⬛⬛⬛⬛⬛
Word: datos, Count: 1204, Score: ⬛⬛⬛⬛⬛
Word: doats, Count: 1204, Score: ⬛⬛⬛⬛⬛
Word: noser, Count: 1204, Score: ⬛⬛🟨⬛⬛
Word: pebas, Count: 1204, Score: ⬛🟨⬛⬛⬛
Word: toads, Count: 1204, Score: ⬛⬛⬛⬛⬛
Word: taxes, Count: 1205, Score: ⬛⬛⬛⬛⬛
Word: texas, Count: 1205, Score: ⬛⬛⬛⬛⬛
Word: usage, Count: 1205, Score: ⬛🟨⬛⬛🟨
Word: euros, Count: 1206, Score: 🟨⬛⬛⬛⬛
Word: seamy, Count: 1206, Score: ⬛🟨⬛⬛⬛
Word: suite, Count: 1206, Score: ⬛⬛⬛⬛⬛
Word: torse, Count: 1206, Score: ⬛⬛⬛🟨⬛
Word: haros, Count: 1207, Score: ⬛⬛⬛⬛⬛
Word: hoars, Count: 1207, Score: ⬛⬛⬛⬛⬛
Word: horas, Count: 1207, Score: ⬛⬛⬛⬛⬛
Word: raine, Count: 1207, Score: ⬛⬛⬛⬛⬛
Word: yeast, Count: 1209, Score: ⬛⬛⬛🟨⬛
Word: lites, Count: 1210, Score: ⬛⬛⬛⬛⬛
Word: stile, Count: 1210, Score: ⬛⬛⬛⬛⬛
Word: teils, Count: 1210, Score: ⬛⬛⬛⬛⬛
Word: tiles, Count: 1210, Score: ⬛⬛⬛⬛⬛
Word: coles, Count: 1211, Score: ⬛⬛⬛⬛⬛
Word: socle, Count: 1211, Score: ⬛⬛⬛⬛⬛
Word: festa, Count: 1212, Score: ⬛⬛🟨⬛⬛
Word: nerts, Count: 1212, Score: ⬛⬛⬛⬛⬛
Word: noyes, Count: 1212, Score: ⬛⬛⬛⬛🟩
Word: rents, Count: 1212, Score: ⬛⬛⬛⬛⬛
Word: stern, Count: 1212, Score: ⬛⬛⬛⬛⬛
Word: terns, Count: 1212, Score: ⬛⬛⬛⬛⬛
Word: arsey, Count: 1213, Score: ⬛⬛🟨⬛⬛
Word: resay, Count: 1213, Score: ⬛⬛🟨⬛⬛
Word: zetas, Count: 1213, Score: ⬛🟨⬛⬛⬛
Word: alods, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: cires, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: cries, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: icers, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: laves, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: levas, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: loads, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: loirs, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: loris, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: odals, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: rices, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: roils, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: salve, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: sanes, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: selva, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: seric, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: slave, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: suave, Count: 1214, Score: ⬛⬛🟨⬛⬛
Word: vales, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: veals, Count: 1214, Score: ⬛⬛⬛⬛⬛
Word: feast, Count: 1215, Score: ⬛⬛⬛🟨⬛
Word: ostia, Count: 1215, Score: ⬛⬛⬛⬛🟨
Word: cones, Count: 1216, Score: ⬛⬛⬛⬛⬛
Word: onces, Count: 1216, Score: ⬛⬛⬛⬛⬛
Word: scone, Count: 1216, Score: ⬛⬛⬛⬛⬛
Word: sonce, Count: 1216, Score: ⬛⬛⬛⬛⬛
Word: baser, Count: 1217, Score: ⬛⬛🟨⬛⬛
Word: oasis, Count: 1221, Score: 🟨⬛⬛⬛⬛
Word: senza, Count: 1221, Score: ⬛🟨⬛⬛⬛
Word: hanse, Count: 1222, Score: ⬛⬛⬛🟨⬛
Word: beams, Count: 1225, Score: ⬛🟨⬛⬛⬛
Word: bemas, Count: 1225, Score: ⬛🟨⬛⬛⬛
Word: shake, Count: 1225, Score: ⬛⬛🟨⬛⬛
Word: ecads, Count: 1226, Score: 🟨⬛⬛⬛⬛
Word: lures, Count: 1226, Score: ⬛⬛⬛⬛⬛
Word: rules, Count: 1226, Score: ⬛⬛⬛⬛⬛
Word: helos, Count: 1227, Score: ⬛⬛⬛⬛⬛
Word: holes, Count: 1227, Score: ⬛⬛⬛⬛⬛
Word: blase, Count: 1228, Score: ⬛⬛⬛🟨⬛
Word: moers, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: mores, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: omers, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: resaw, Count: 1228, Score: ⬛⬛🟨⬛⬛
Word: sates, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: setae, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: smore, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: state, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: tases, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: tasse, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: tates, Count: 1228, Score: ⬛⬛⬛⬛⬛
Word: kades, Count: 1229, Score: ⬛⬛⬛⬛⬛
Word: zoeas, Count: 1229, Score: ⬛⬛🟨⬛⬛
Word: jeans, Count: 1230, Score: ⬛🟨⬛⬛⬛
Word: waste, Count: 1230, Score: ⬛⬛🟨⬛⬛
Word: erics, Count: 1231, Score: 🟨⬛⬛⬛⬛
Word: jeats, Count: 1231, Score: ⬛🟨⬛⬛⬛
Word: lyase, Count: 1231, Score: ⬛⬛⬛🟨⬛
Word: heaps, Count: 1232, Score: ⬛🟨⬛⬛⬛
Word: heirs, Count: 1232, Score: ⬛⬛⬛⬛⬛
Word: hires, Count: 1232, Score: ⬛⬛⬛⬛⬛
Word: rhies, Count: 1232, Score: ⬛⬛⬛⬛⬛
Word: sehri, Count: 1232, Score: ⬛⬛⬛⬛⬛
Word: shier, Count: 1232, Score: ⬛⬛⬛⬛⬛
Word: shire, Count: 1232, Score: ⬛⬛⬛⬛⬛
Word: axles, Count: 1233, Score: ⬛⬛⬛⬛⬛
Word: laxes, Count: 1233, Score: ⬛⬛⬛⬛⬛
Word: areas, Count: 1234, Score: ⬛⬛🟨⬛⬛
Word: hones, Count: 1234, Score: ⬛⬛⬛⬛⬛
Word: shone, Count: 1234, Score: ⬛⬛⬛⬛⬛
Word: ashet, Count: 1235, Score: ⬛🟨⬛⬛⬛
Word: fades, Count: 1235, Score: ⬛⬛⬛⬛⬛
Word: safed, Count: 1235, Score: ⬛⬛⬛⬛⬛
Word: spake, Count: 1235, Score: ⬛⬛🟨⬛⬛
Word: tawse, Count: 1235, Score: ⬛⬛⬛🟨⬛
Word: tsade, Count: 1235, Score: ⬛🟨⬛⬛⬛
Word: cameo, Count: 1236, Score: ⬛⬛⬛🟨⬛
Word: noels, Count: 1236, Score: ⬛⬛🟨⬛⬛
Word: runes, Count: 1237, Score: ⬛⬛⬛⬛⬛
Word: asker, Count: 1238, Score: ⬛🟨⬛⬛⬛
Word: eskar, Count: 1238, Score: ⬛🟨⬛⬛⬛
Word: moras, Count: 1238, Score: ⬛⬛⬛⬛⬛
Word: roams, Count: 1238, Score: ⬛⬛⬛⬛⬛
Word: oaken, Count: 1239, Score: 🟨⬛⬛⬛⬛
Word: telia, Count: 1240, Score: ⬛⬛⬛⬛🟨
Word: asper, Count: 1242, Score: ⬛🟨⬛⬛⬛
Word: kames, Count: 1243, Score: ⬛⬛⬛⬛⬛
Word: lards, Count: 1243, Score: ⬛⬛⬛⬛⬛
Word: makes, Count: 1243, Score: ⬛⬛⬛⬛⬛
Word: nomes, Count: 1243, Score: ⬛⬛⬛⬛⬛
Word: samek, Count: 1243, Score: ⬛⬛⬛⬛⬛
Word: sayon, Count: 1243, Score: ⬛⬛⬛⬛⬛
Word: false, Count: 1245, Score: ⬛⬛⬛🟨⬛
Word: santo, Count: 1246, Score: ⬛⬛⬛⬛⬛
Word: farse, Count: 1247, Score: ⬛⬛⬛🟨⬛
Word: agros, Count: 1248, Score: ⬛⬛⬛⬛⬛
Word: goras, Count: 1248, Score: ⬛⬛⬛⬛⬛
Word: sargo, Count: 1248, Score: ⬛⬛⬛⬛⬛
Word: alecs, Count: 1249, Score: ⬛⬛🟨⬛⬛
Word: fames, Count: 1250, Score: ⬛⬛⬛⬛⬛
Word: yeahs, Count: 1251, Score: ⬛🟨⬛⬛⬛
Word: pores, Count: 1252, Score: ⬛⬛⬛⬛⬛
Word: repos, Count: 1252, Score: ⬛⬛⬛⬛⬛
Word: ropes, Count: 1252, Score: ⬛⬛⬛⬛⬛
Word: slart, Count: 1252, Score: ⬛⬛⬛⬛⬛
Word: spore, Count: 1252, Score: ⬛⬛⬛⬛⬛
Word: eales, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: lases, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: sales, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: salle, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: salse, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: seals, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: sella, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: slaes, Count: 1253, Score: ⬛⬛⬛⬛⬛
Word: caves, Count: 1254, Score: ⬛⬛⬛⬛⬛
Word: emirs, Count: 1256, Score: ⬛⬛⬛⬛⬛
Word: etnas, Count: 1256, Score: 🟨⬛⬛⬛⬛
Word: meris, Count: 1256, Score: ⬛⬛⬛⬛⬛
Word: mires, Count: 1256, Score: ⬛⬛⬛⬛⬛
Word: riems, Count: 1256, Score: ⬛⬛⬛⬛⬛
Word: rimes, Count: 1256, Score: ⬛⬛⬛⬛⬛
Word: nites, Count: 1257, Score: ⬛⬛⬛⬛⬛
Word: senti, Count: 1257, Score: ⬛⬛⬛⬛⬛
Word: teins, Count: 1257, Score: ⬛⬛⬛⬛⬛
Word: tines, Count: 1257, Score: ⬛⬛⬛⬛⬛
Word: peaks, Count: 1258, Score: ⬛🟨⬛⬛⬛
Word: savey, Count: 1258, Score: 🟨⬛⬛⬛⬛
Word: praos, Count: 1259, Score: ⬛⬛⬛⬛⬛
Word: proas, Count: 1259, Score: ⬛⬛⬛⬛⬛
Word: sapor, Count: 1259, Score: ⬛⬛⬛⬛⬛
Word: sopra, Count: 1259, Score: ⬛⬛⬛⬛⬛
Word: seans, Count: 1260, Score: ⬛🟨⬛⬛⬛
Word: senas, Count: 1260, Score: ⬛🟨⬛⬛⬛
Word: senna, Count: 1260, Score: ⬛🟨⬛⬛⬛
Word: sensa, Count: 1260, Score: ⬛🟨⬛⬛⬛
Word: steil, Count: 1260, Score: ⬛⬛🟨⬛⬛
Word: ergos, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: goers, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: gores, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: lomes, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: moles, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: ogres, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: regos, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: seats, Count: 1261, Score: ⬛🟨⬛⬛⬛
Word: soger, Count: 1261, Score: ⬛⬛⬛⬛⬛
Word: teats, Count: 1261, Score: ⬛🟨⬛⬛⬛
Word: aryls, Count: 1262, Score: ⬛⬛⬛⬛🟩
Word: ryals, Count: 1262, Score: ⬛⬛⬛⬛🟩
Word: losen, Count: 1266, Score: ⬛⬛🟨⬛⬛
Word: liens, Count: 1268, Score: ⬛⬛🟨⬛⬛
Word: alure, Count: 1269, Score: ⬛⬛⬛⬛⬛
Word: pleas, Count: 1269, Score: ⬛⬛🟨⬛⬛
Word: seity, Count: 1269, Score: 🟨⬛⬛⬛⬛
Word: speal, Count: 1269, Score: ⬛⬛🟨⬛⬛
Word: bakes, Count: 1270, Score: ⬛⬛⬛⬛⬛
Word: deros, Count: 1270, Score: ⬛⬛⬛⬛⬛
Word: doers, Count: 1270, Score: ⬛⬛⬛⬛⬛
Word: dores, Count: 1270, Score: ⬛⬛⬛⬛⬛
Word: redos, Count: 1270, Score: ⬛⬛⬛⬛⬛
Word: rodes, Count: 1270, Score: ⬛⬛⬛⬛⬛
Word: sored, Count: 1270, Score: ⬛⬛⬛⬛⬛
Word: asset, Count: 1271, Score: 🟨⬛⬛⬛⬛
Word: delos, Count: 1271, Score: ⬛⬛⬛⬛⬛
Word: doles, Count: 1271, Score: ⬛⬛⬛⬛⬛
Word: lodes, Count: 1271, Score: ⬛⬛⬛⬛⬛
Word: solde, Count: 1271, Score: ⬛⬛⬛⬛⬛
Word: soled, Count: 1271, Score: ⬛⬛⬛⬛⬛
Word: baels, Count: 1272, Score: ⬛⬛🟨⬛⬛
Word: boars, Count: 1273, Score: ⬛⬛⬛⬛⬛
Word: boras, Count: 1273, Score: ⬛⬛⬛⬛⬛
Word: epris, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: paire, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: perai, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: peris, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: piers, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: pries, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: psoai, Count: 1274, Score: ⬛⬛⬛🟨⬛
Word: ratio, Count: 1274, Score: ⬛⬛⬛⬛🟨
Word: ripes, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: slyer, Count: 1274, Score: 🟨⬛⬛⬛⬛
Word: speir, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: spier, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: spire, Count: 1274, Score: ⬛⬛⬛⬛⬛
Word: donas, Count: 1275, Score: ⬛⬛⬛⬛⬛
Word: basen, Count: 1277, Score: ⬛⬛🟨⬛⬛
Word: egads, Count: 1277, Score: 🟨⬛⬛⬛⬛
Word: eidos, Count: 1278, Score: 🟨⬛⬛⬛⬛
Word: beaks, Count: 1279, Score: ⬛🟨⬛⬛⬛
Word: crias, Count: 1279, Score: ⬛⬛⬛⬛⬛
Word: escar, Count: 1279, Score: ⬛🟨⬛⬛⬛
Word: meous, Count: 1279, Score: ⬛⬛⬛⬛⬛
Word: moues, Count: 1279, Score: ⬛⬛⬛⬛⬛
Word: adios, Count: 1282, Score: 🟨⬛⬛⬛⬛
Word: aidos, Count: 1282, Score: 🟨⬛⬛⬛⬛
Word: hairs, Count: 1282, Score: ⬛⬛⬛⬛⬛
Word: peons, Count: 1283, Score: ⬛⬛⬛⬛⬛
Word: pones, Count: 1283, Score: ⬛⬛⬛⬛⬛
Word: snoep, Count: 1283, Score: ⬛⬛⬛⬛⬛
Word: amens, Count: 1284, Score: ⬛⬛🟨⬛⬛
Word: ohias, Count: 1284, Score: ⬛⬛⬛🟨⬛
Word: aulos, Count: 1285, Score: 🟨⬛⬛⬛⬛
Word: scena, Count: 1287, Score: ⬛⬛🟨⬛⬛
Word: lyres, Count: 1288, Score: ⬛⬛⬛⬛🟩
Word: cotes, Count: 1290, Score: ⬛⬛⬛⬛⬛
Word: onset, Count: 1290, Score: ⬛⬛🟨⬛⬛
Word: phase, Count: 1290, Score: ⬛⬛⬛🟨⬛
Word: goles, Count: 1291, Score: ⬛⬛⬛⬛⬛
Word: loges, Count: 1291, Score: ⬛⬛⬛⬛⬛
Word: ogles, Count: 1291, Score: ⬛⬛⬛⬛⬛
Word: segol, Count: 1291, Score: ⬛⬛⬛⬛⬛
Word: dries, Count: 1292, Score: ⬛⬛⬛⬛⬛
Word: estro, Count: 1292, Score: ⬛🟨⬛⬛⬛
Word: rides, Count: 1292, Score: ⬛⬛⬛⬛⬛
Word: sider, Count: 1292, Score: ⬛⬛⬛⬛⬛
Word: sired, Count: 1292, Score: ⬛⬛⬛⬛⬛
Word: cases, Count: 1296, Score: ⬛⬛⬛⬛⬛
Word: hazes, Count: 1296, Score: ⬛⬛⬛⬛⬛
Word: biers, Count: 1298, Score: ⬛⬛⬛⬛⬛
Word: breis, Count: 1298, Score: ⬛⬛⬛⬛⬛
Word: bries, Count: 1298, Score: ⬛⬛⬛⬛⬛
Word: ribes, Count: 1298, Score: ⬛⬛⬛⬛⬛
Word: poser, Count: 1299, Score: ⬛⬛🟨⬛⬛
Word: sneap, Count: 1300, Score: ⬛⬛🟨⬛⬛
Word: spean, Count: 1300, Score: ⬛⬛🟨⬛⬛
Word: steam, Count: 1300, Score: ⬛⬛🟨⬛⬛
Word: deaws, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: kasme, Count: 1301, Score: ⬛⬛🟨⬛⬛
Word: lopes, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: motes, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: olpes, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: poles, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: sawed, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: slope, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: smote, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: tomes, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: wades, Count: 1301, Score: ⬛⬛⬛⬛⬛
Word: ceils, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: clies, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: morae, Count: 1302, Score: ⬛⬛⬛🟨⬛
Word: oiler, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: oriel, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: reoil, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: slice, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: swage, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: wages, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: wames, Count: 1302, Score: ⬛⬛⬛⬛⬛
Word: sceat, Count: 1303, Score: ⬛⬛🟨⬛⬛
Word: aspen, Count: 1304, Score: ⬛🟨⬛⬛⬛
Word: sheal, Count: 1304, Score: ⬛⬛🟨⬛⬛
Word: maire, Count: 1305, Score: ⬛⬛⬛⬛⬛
Word: obias, Count: 1305, Score: ⬛⬛⬛🟨⬛
Word: ramie, Count: 1305, Score: ⬛⬛⬛⬛⬛
Word: rimae, Count: 1305, Score: ⬛⬛⬛⬛⬛
Word: haves, Count: 1307, Score: ⬛⬛⬛⬛⬛
Word: hoser, Count: 1307, Score: ⬛⬛🟨⬛⬛
Word: shave, Count: 1307, Score: ⬛⬛⬛⬛⬛
Word: nodes, Count: 1308, Score: ⬛⬛⬛⬛⬛
Word: sonde, Count: 1308, Score: ⬛⬛⬛⬛⬛
Word: abets, Count: 1309, Score: ⬛⬛🟨⬛⬛
Word: bores, Count: 1309, Score: ⬛⬛⬛⬛⬛
Word: herns, Count: 1309, Score: ⬛⬛⬛⬛⬛
Word: robes, Count: 1309, Score: ⬛⬛⬛⬛⬛
Word: sober, Count: 1309, Score: ⬛⬛⬛⬛⬛
Word: keros, Count: 1310, Score: ⬛⬛⬛⬛⬛
Word: kores, Count: 1310, Score: ⬛⬛⬛⬛⬛
Word: rokes, Count: 1310, Score: ⬛⬛⬛⬛⬛
Word: yetis, Count: 1310, Score: ⬛⬛⬛⬛🟩
Word: yites, Count: 1310, Score: ⬛⬛⬛⬛🟩
Word: herls, Count: 1311, Score: ⬛⬛⬛⬛⬛
Word: lehrs, Count: 1311, Score: ⬛⬛⬛⬛⬛
Word: tarsi, Count: 1312, Score: ⬛⬛⬛🟨⬛
Word: darns, Count: 1313, Score: ⬛⬛⬛⬛⬛
Word: karos, Count: 1313, Score: ⬛⬛⬛⬛⬛
Word: koras, Count: 1313, Score: ⬛⬛⬛⬛⬛
Word: nards, Count: 1313, Score: ⬛⬛⬛⬛⬛
Word: okras, Count: 1313, Score: ⬛⬛⬛⬛⬛
Word: rands, Count: 1313, Score: ⬛⬛⬛⬛⬛
Word: souce, Count: 1313, Score: ⬛⬛⬛⬛🟨
Word: porae, Count: 1316, Score: ⬛⬛⬛🟨⬛
Word: urate, Count: 1316, Score: ⬛⬛⬛⬛⬛
Word: hajes, Count: 1317, Score: ⬛⬛⬛⬛⬛
Word: lunes, Count: 1317, Score: ⬛⬛⬛⬛⬛
Word: afros, Count: 1318, Score: ⬛⬛⬛⬛⬛
Word: alien, Count: 1318, Score: 🟨⬛⬛⬛⬛
Word: faros, Count: 1318, Score: ⬛⬛⬛⬛⬛
Word: sofar, Count: 1318, Score: ⬛⬛⬛⬛⬛
Word: amirs, Count: 1319, Score: ⬛⬛⬛⬛⬛
Word: ceria, Count: 1319, Score: ⬛⬛⬛⬛🟨
Word: mairs, Count: 1319, Score: ⬛⬛⬛⬛⬛
Word: ramis, Count: 1319, Score: ⬛⬛⬛⬛⬛
Word: simar, Count: 1319, Score: ⬛⬛⬛⬛⬛
Word: aline, Count: 1320, Score: ⬛⬛⬛⬛🟨
Word: anile, Count: 1320, Score: ⬛⬛⬛⬛🟨
Word: liane, Count: 1320, Score: ⬛⬛⬛⬛🟨
Word: ayins, Count: 1321, Score: ⬛⬛⬛⬛⬛
Word: unais, Count: 1321, Score: ⬛⬛⬛⬛⬛
Word: tenia, Count: 1322, Score: ⬛⬛⬛⬛🟨
Word: tinea, Count: 1322, Score: ⬛⬛⬛⬛🟨
